Fecha,close,volume,open,high,low
06/20/2018,2.964,N/A,2.964,2.964,2.964
06/19/2018,2.9,N/A,2.9,2.9,2.9
06/18/2018,2.951,N/A,2.951,2.951,2.951
06/15/2018,3.022,N/A,3.022,3.022,3.022
06/14/2018,2.965,N/A,2.965,2.965,2.965
06/13/2018,2.963,N/A,2.963,2.963,2.963
06/12/2018,2.939,N/A,2.939,2.939,2.939
06/11/2018,2.949,N/A,2.949,2.949,2.949
06/08/2018,2.89,N/A,2.89,2.89,2.89
06/07/2018,2.93,N/A,2.93,2.93,2.93
06/06/2018,2.896,N/A,2.896,2.896,2.896
06/05/2018,2.89,N/A,2.89,2.89,2.89
06/04/2018,2.93,N/A,2.93,2.93,2.93
06/01/2018,2.962,N/A,2.962,2.962,2.962
05/31/2018,2.952,N/A,2.952,2.952,2.952
05/30/2018,2.885,N/A,2.885,2.885,2.885
05/29/2018,2.875,N/A,2.875,2.875,2.875
05/25/2018,2.939,100,2.939,2.939,2.939
05/24/2018,2.94,73,2.94,2.94,2.94
05/23/2018,2.914,259,2.914,2.914,2.914
05/22/2018,2.908,N/A,2.908,2.908,2.908
05/21/2018,2.81,N/A,2.81,2.81,2.81
05/18/2018,2.847,N/A,2.847,2.847,2.847
05/17/2018,2.859,N/A,2.859,2.859,2.859
05/16/2018,2.815,N/A,2.815,2.815,2.815
05/15/2018,2.836,N/A,2.836,2.836,2.836
05/14/2018,2.842,N/A,2.842,2.842,2.842
05/11/2018,2.806,N/A,2.806,2.806,2.806
05/10/2018,2.814,N/A,2.814,2.814,2.814
05/09/2018,2.737,N/A,2.737,2.737,2.737
05/08/2018,2.732,N/A,2.732,2.732,2.732
05/07/2018,2.741,N/A,2.741,2.741,2.741
05/04/2018,2.711,N/A,2.711,2.711,2.711
05/03/2018,2.726,N/A,2.726,2.726,2.726
05/02/2018,2.754,N/A,2.754,2.754,2.754
05/01/2018,2.802,N/A,2.802,2.802,2.802
04/30/2018,2.763,N/A,2.763,2.763,2.763
04/27/2018,2.771,N/A,2.771,2.771,2.771
04/26/2018,2.821,N/A,2.821,2.821,2.821
04/25/2018,2.786,N/A,2.786,2.786,2.786
04/24/2018,2.781,N/A,2.781,2.781,2.781
04/23/2018,2.74,N/A,2.74,2.74,2.74
04/20/2018,2.739,N/A,2.739,2.739,2.739
04/19/2018,2.66,N/A,2.66,2.66,2.66
04/18/2018,2.739,N/A,2.739,2.739,2.739
04/17/2018,2.738,N/A,2.738,2.738,2.738
04/16/2018,2.752,N/A,2.752,2.752,2.752
04/13/2018,2.735,N/A,2.735,2.735,2.735
04/12/2018,2.686,N/A,2.686,2.686,2.686
04/11/2018,2.675,N/A,2.675,2.675,2.675
04/10/2018,2.656,N/A,2.656,2.656,2.656
04/09/2018,2.693,N/A,2.693,2.693,2.693
04/06/2018,2.701,N/A,2.701,2.701,2.701
04/05/2018,2.675,N/A,2.675,2.675,2.675
04/04/2018,2.718,N/A,2.718,2.718,2.718
04/03/2018,2.697,N/A,2.697,2.697,2.697
04/02/2018,2.683,N/A,2.683,2.683,2.683
03/29/2018,2.733,N/A,2.733,2.733,2.733
03/28/2018,2.698,N/A,2.698,2.698,2.698
03/27/2018,2.691,N/A,2.691,2.691,2.691
03/26/2018,2.618,1,2.618,2.618,2.618
03/23/2018,2.591,N/A,2.591,2.591,2.591
03/22/2018,2.617,N/A,2.617,2.617,2.617
03/21/2018,2.638,163,2.638,2.638,2.638
03/20/2018,2.675,N/A,2.675,2.675,2.675
03/19/2018,2.651,N/A,2.651,2.651,2.651
03/16/2018,2.688,N/A,2.688,2.688,2.688
03/15/2018,2.681,N/A,2.681,2.681,2.681
03/14/2018,2.731,N/A,2.731,2.731,2.731
03/13/2018,2.786,N/A,2.786,2.786,2.786
03/12/2018,2.778,N/A,2.778,2.778,2.778
03/09/2018,2.732,N/A,2.732,2.732,2.732
03/08/2018,2.756,N/A,2.756,2.756,2.756
03/07/2018,2.777,N/A,2.777,2.777,2.777
03/06/2018,2.749,N/A,2.749,2.749,2.749
03/05/2018,2.704,N/A,2.704,2.704,2.704
03/02/2018,2.695,N/A,2.695,2.695,2.695
03/01/2018,2.698,N/A,2.698,2.698,2.698
02/28/2018,2.667,N/A,2.667,2.667,2.667
02/27/2018,2.683,N/A,2.683,2.683,2.683
02/26/2018,2.639,N/A,2.639,2.639,2.639
02/23/2018,2.625,N/A,2.625,2.625,2.625
02/22/2018,2.634,N/A,2.634,2.634,2.634
02/21/2018,2.659,N/A,2.659,2.659,2.659
02/20/2018,2.616,N/A,2.616,2.616,2.616
02/16/2018,2.558,N/A,2.558,2.558,2.558
02/15/2018,2.58,N/A,2.58,2.58,2.58
02/14/2018,2.587,1,2.595,2.595,2.595
02/13/2018,2.594,1,2.622,2.622,2.622
02/12/2018,2.552,N/A,2.552,2.552,2.552
02/09/2018,2.584,N/A,2.584,2.584,2.584
02/08/2018,2.697,N/A,2.697,2.697,2.697
02/07/2018,2.702,N/A,2.702,2.702,2.702
02/06/2018,2.759,N/A,2.759,2.759,2.759
02/05/2018,2.747,N/A,2.747,2.747,2.747
02/02/2018,2.846,N/A,2.846,2.846,2.846
02/01/2018,2.856,N/A,2.856,2.856,2.856
01/31/2018,2.995,N/A,2.995,2.995,2.995
01/30/2018,3.195,N/A,3.195,3.195,3.195
01/29/2018,3.631,N/A,3.631,3.631,3.631
01/26/2018,3.505,N/A,3.505,3.505,3.505
01/25/2018,3.447,N/A,3.447,3.447,3.447
01/24/2018,3.509,N/A,3.509,3.509,3.509
01/23/2018,3.444,4,3.444,3.444,3.444
01/22/2018,3.224,2,3.224,3.224,3.224
01/19/2018,3.185,8,3.185,3.185,3.185
01/18/2018,3.189,N/A,3.189,3.189,3.189
01/17/2018,3.232,13,3.232,3.232,3.232
01/16/2018,3.129,10,3.129,3.129,3.129
01/12/2018,3.2,14,3.2,3.2,3.2
01/11/2018,3.084,N/A,3.084,3.084,3.084
01/10/2018,2.906,N/A,2.906,2.906,2.906
01/09/2018,2.923,N/A,2.923,2.923,2.923
01/08/2018,2.835,N/A,2.835,2.835,2.835
01/05/2018,2.795,N/A,2.795,2.795,2.795
01/04/2018,2.88,N/A,2.88,2.88,2.88
01/03/2018,3.008,N/A,3.008,3.008,3.008
01/02/2018,3.056,N/A,3.056,3.056,3.056
12/29/2017,2.953,N/A,2.953,2.953,2.953
12/28/2017,2.914,N/A,2.914,2.914,2.914
12/27/2017,2.738,72,2.738,2.738,2.738
12/26/2017,2.643,54,2.643,2.643,2.643
12/22/2017,2.667,5,2.667,2.667,2.667
12/21/2017,2.598,N/A,2.598,2.598,2.598
12/20/2017,2.637,2,2.637,2.637,2.637
12/19/2017,2.692,N/A,2.692,2.692,2.692
12/18/2017,2.745,N/A,2.745,2.745,2.745
12/15/2017,2.612,N/A,2.612,2.612,2.612
12/14/2017,2.684,N/A,2.684,2.684,2.684
12/13/2017,2.715,N/A,2.715,2.715,2.715
12/12/2017,2.678,1,2.706,2.706,2.706
12/11/2017,2.828,N/A,2.828,2.828,2.828
12/08/2017,2.772,N/A,2.772,2.772,2.772
12/07/2017,2.763,10,2.763,2.763,2.763
12/06/2017,2.922,N/A,2.922,2.922,2.922
12/05/2017,2.914,N/A,2.914,2.914,2.914
12/04/2017,2.985,N/A,2.985,2.985,2.985
12/01/2017,3.061,N/A,3.061,3.061,3.061
11/30/2017,3.025,N/A,3.025,3.025,3.025
11/29/2017,3.179,N/A,3.179,3.179,3.179
11/28/2017,3.074,N/A,3.074,3.074,3.074
11/27/2017,2.928,42,2.928,2.928,2.928
11/24/2017,2.813,N/A,2.813,2.813,2.813
11/22/2017,2.968,N/A,2.968,2.968,2.968
11/21/2017,3.017,N/A,3.017,3.017,3.017
11/20/2017,3.047,N/A,3.047,3.047,3.047
11/17/2017,3.097,11,3.078,3.115,3.078
11/16/2017,3.053,N/A,3.053,3.053,3.053
11/15/2017,3.08,N/A,3.08,3.08,3.08
11/14/2017,3.102,1,3.088,3.088,3.088
11/13/2017,3.167,N/A,3.167,3.167,3.167
11/10/2017,3.213,N/A,3.213,3.213,3.213
11/09/2017,3.2,N/A,3.2,3.2,3.2
11/08/2017,3.175,N/A,3.175,3.175,3.175
11/07/2017,3.152,N/A,3.152,3.152,3.152
11/06/2017,3.134,3,3.134,3.134,3.134
11/03/2017,2.984,N/A,2.984,2.984,2.984
11/02/2017,2.935,N/A,2.935,2.935,2.935
11/01/2017,2.893,N/A,2.893,2.893,2.893
10/31/2017,2.896,N/A,2.896,2.896,2.896
10/30/2017,2.966,N/A,2.966,2.966,2.966
10/27/2017,2.752,4,2.752,2.752,2.752
10/26/2017,2.89,2,2.89,2.89,2.89
10/25/2017,2.919,N/A,2.919,2.919,2.919
10/24/2017,2.974,N/A,2.974,2.974,2.974
10/23/2017,2.991,N/A,2.991,2.991,2.991
10/20/2017,2.915,4,2.915,2.915,2.915
10/19/2017,2.873,4,2.873,2.873,2.873
10/18/2017,2.854,N/A,2.854,2.854,2.854
10/17/2017,2.962,N/A,2.962,2.962,2.962
10/16/2017,2.946,N/A,2.946,2.946,2.946
10/13/2017,3,N/A,3,3,3
10/12/2017,2.989,N/A,2.989,2.989,2.989
10/11/2017,2.889,N/A,2.889,2.889,2.889
10/10/2017,2.891,N/A,2.891,2.891,2.891
10/09/2017,2.833,N/A,2.833,2.833,2.833
10/06/2017,2.863,N/A,2.863,2.863,2.863
10/05/2017,2.923,N/A,2.923,2.923,2.923
10/04/2017,2.94,N/A,2.94,2.94,2.94
10/03/2017,2.895,N/A,2.895,2.895,2.895
10/02/2017,2.916,N/A,2.916,2.916,2.916
09/29/2017,3.007,N/A,3.007,3.007,3.007
09/28/2017,3.017,N/A,3.017,3.017,3.017
09/27/2017,2.974,10,2.974,2.974,2.974
09/26/2017,2.918,N/A,2.918,2.918,2.918
09/25/2017,2.919,N/A,2.919,2.919,2.919
09/22/2017,2.959,N/A,2.959,2.959,2.959
09/21/2017,2.946,N/A,2.946,2.946,2.946
09/20/2017,3.094,N/A,3.094,3.094,3.094
09/19/2017,3.122,N/A,3.122,3.122,3.122
09/18/2017,3.146,N/A,3.146,3.146,3.146
09/15/2017,3.024,N/A,3.024,3.024,3.024
09/14/2017,3.07,1,3.07,3.07,3.07
09/13/2017,3.058,N/A,3.058,3.058,3.058
09/12/2017,3.001,N/A,3.001,3.001,3.001
09/11/2017,2.95,N/A,2.95,2.95,2.95
09/08/2017,2.89,N/A,2.89,2.89,2.89
09/07/2017,2.981,N/A,2.981,2.981,2.981
09/06/2017,3,N/A,3,3,3
09/05/2017,2.972,N/A,2.972,2.972,2.972
09/01/2017,3.07,N/A,3.07,3.07,3.07
08/31/2017,3.04,N/A,3.04,3.04,3.04
08/30/2017,2.939,N/A,2.939,2.939,2.939
08/29/2017,2.961,N/A,2.961,2.961,2.961
08/28/2017,2.925,N/A,2.925,2.925,2.925
08/25/2017,2.892,N/A,2.892,2.892,2.892
08/24/2017,2.949,N/A,2.949,2.949,2.949
08/23/2017,2.928,N/A,2.928,2.928,2.928
08/22/2017,2.939,N/A,2.939,2.939,2.939
08/21/2017,2.962,N/A,2.962,2.962,2.962
08/18/2017,2.893,N/A,2.893,2.893,2.893
08/17/2017,2.929,N/A,2.929,2.929,2.929
08/16/2017,2.89,N/A,2.89,2.89,2.89
08/15/2017,2.935,N/A,2.935,2.935,2.935
08/14/2017,2.959,N/A,2.959,2.959,2.959
08/11/2017,2.983,N/A,2.983,2.983,2.983
08/10/2017,2.985,N/A,2.985,2.985,2.985
08/09/2017,2.883,N/A,2.883,2.883,2.883
08/08/2017,2.822,N/A,2.822,2.822,2.822
08/07/2017,2.801,N/A,2.801,2.801,2.801
08/04/2017,2.774,N/A,2.774,2.774,2.774
08/03/2017,2.8,N/A,2.8,2.8,2.8
08/02/2017,2.811,N/A,2.811,2.811,2.811
